instance_id	question_start	level-2	level-3	question	answer	sent_q
original_en_batch_15_item_10	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that The Prime Minister of the United Kingdom and his Foreign Secretary yesterday made statements on their policy in regard to the voting system within the Council.	They pointed out that the UK, France and Germany far exceed the other countries of the European Union at present in terms of population.	sent1
original_en_batch_15_item_10	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that the Prime Minister of the United Kingdom and his Foreign Secretary made statements on their policy in regard to the voting system within the Council	They pointed out that the UK, France and Germany far exceed the other countries of the European Union at present in terms of population.	sent1
original_en_batch_15_item_10	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that The Prime Minister of the United Kingdom and his Foreign Secretary made statements on their policy in regard to the voting system within the Council.	They pointed out that the UK, France and Germany far exceed the other countries of the European Union at present in terms of population.	sent1
original_en_batch_15_item_10	What describes the same as	Expansion.Equivalence	Expansion.Equivalence	What describes the same as did The Prime Minister of the United Kingdom and his Foreign Secretary yesterday made statements on their policy in regard to the voting system within the Council.	They pointed out that the UK, France and Germany far exceed the other countries of the European Union at present in terms of population.	sent1
original_en_batch_15_item_10	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ he Prime Minister of the United Kingdom and his Foreign Secretary yesterday made statements on their policy in regard to the voting system within the Council.	They pointed out that the UK, France and Germany far exceed the other countries of the European Union at present in terms of population.	sent1
original_en_batch_15_item_10	What is the result of	Contingency.Cause	RESULT	What is the result of the fact that The Prime Minister of the United Kingdom and his Foreign Secretary yesterday made statements on their policy in regard to the voting system within the Council.	They pointed out that the UK, France and Germany far exceed the other countries of the European Union at present in terms of population.	sent1
original_en_batch_15_item_10	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ The Prime Minister of the United Kingdom and his Foreign Secretary yesterday made statements on their policy in regard to the voting system within the Council.	They pointed out that the UK, France and Germany far exceed the other countries of the European Union at present in terms of population.	sent1
original_en_batch_15_item_11	What is the reason	Contingency.Cause	RESULT	What is the reason _ There is one relatively small area of activity with enormous public visibility which would be a litmus test of the Union's ability to match words with action.	Mr President, in the last couple of days we have heard fine words about the need for greater coherence, coordination and effectiveness in the external aid programmes of the Community and of the Member States.	sent2
original_en_batch_15_item_11	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ in the last couple of days we have heard fine words about the need for greater coherence, coordination and effectiveness in the external aid programmes of the Community and of the Member States.	There is one relatively small area of activity with enormous public visibility which would be a litmus test of the Union's ability to match words with action.	sent1
original_en_batch_15_item_11	What is an alternative to	Expansion.Disjunction	Expansion.Disjunction	What is an alternative to _ fine words about the need for greater coherence, coordination and effectiveness in the external aid programmes of the Community and of the Member States	There is one relatively small area of activity with enormous public visibility which would be a litmus test of the Union's ability to match words with action.	sent1
original_en_batch_15_item_11	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that in the last couple of days we have heard fine words about the need for greater coherence, coordination and effectiveness in the external aid programmes of the Community and of the Member States.	There is one relatively small area of activity with enormous public visibility which would be a litmus test of the Union's ability to match words with action.	sent1
original_en_batch_15_item_11	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with the fact that we have heard fine words about the need for greater coherence, coordination and effectiveness in the external aid programmes of the Community and of the Member States	There is one relatively small area of activity with enormous public visibility which would be a litmus test of the Union's ability to match words with action.	sent1
original_en_batch_15_item_11	What is an example of	Expansion.Instantiation	ARG1-AS-INSTANCE	What is an example of _ a litmus test of the Union's ability to match words with action	Mr President, in the last couple of days we have heard fine words about the need for greater coherence, coordination and effectiveness in the external aid programmes of the Community and of the Member States.	sent2
original_en_batch_15_item_11	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with the fact that Mr President, in the last couple of days we have heard fine words about the need for greater coherence, coordination and effectiveness in the external aid programmes of the Community and of the Member States.	There is one relatively small area of activity with enormous public visibility which would be a litmus test of the Union's ability to match words with action.	sent1
original_en_batch_15_item_11	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ we have heard fine words about the need for greater coherence, coordination and effectiveness in the external aid programmes of the Community and of the Member States	There is one relatively small area of activity with enormous public visibility which would be a litmus test of the Union's ability to match words with action.	sent1
original_en_batch_15_item_11	Since when	Temporal.Asynchronous	SUCCESSION	Since when was the last couple of days we have heard fine words about the need for greater coherence, coordination and effectiveness in the external aid programmes of the Community and of the Member States.	There is one relatively small area of activity with enormous public visibility which would be a litmus test of the Union's ability to match words with action.	sent1
original_en_batch_15_item_11	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ how in the last couple of days we have heard fine words about the need for greater coherence, coordination and effectiveness in the external aid programmes of the Community and of the Member States.	There is one relatively small area of activity with enormous public visibility which would be a litmus test of the Union's ability to match words with action.	sent1
original_en_batch_15_item_15	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ a different perspective to this.	As you know, on Monday an unmanned spacecraft went into orbit around a peanut- shaped asteroid called Eros which is not very far from earth.	sent1
original_en_batch_15_item_15	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Mr President, I would like to try to put a different perspective to this.	As you know, on Monday an unmanned spacecraft went into orbit around a peanut- shaped asteroid called Eros which is not very far from earth.	sent1
original_en_batch_15_item_15	What is a case of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is a case of _ a different perspective to this	As you know, on Monday an unmanned spacecraft went into orbit around a peanut- shaped asteroid called Eros which is not very far from earth.	sent1
original_en_batch_15_item_15	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that I would like to try to put a different perspective to this.	As you know, on Monday an unmanned spacecraft went into orbit around a peanut- shaped asteroid called Eros which is not very far from earth.	sent1
original_en_batch_15_item_15	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of _ a different perspective	As you know, on Monday an unmanned spacecraft went into orbit around a peanut- shaped asteroid called Eros which is not very far from earth.	sent1
original_en_batch_15_item_15	What is a case of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is a case of _ a different perspective to this.	As you know, on Monday an unmanned spacecraft went into orbit around a peanut- shaped asteroid called Eros which is not very far from earth.	sent1
original_en_batch_15_item_15	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that Mr President, I would like to try to put a different perspective to this.	As you know, on Monday an unmanned spacecraft went into orbit around a peanut- shaped asteroid called Eros which is not very far from earth.	sent1
original_en_batch_15_item_15	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that I would like to try to put a different perspective to this	As you know, on Monday an unmanned spacecraft went into orbit around a peanut- shaped asteroid called Eros which is not very far from earth.	sent1
original_en_batch_15_item_15	What is a specific circumstance in which	Expansion.Instantiation	ARG2-AS-INSTANCE	What is a specific circumstance in which _ I would like to try to put a different perspective to this.	As you know, on Monday an unmanned spacecraft went into orbit around a peanut- shaped asteroid called Eros which is not very far from earth.	sent1
original_en_batch_15_item_15	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of _ how I would like to try to put a different perspective to this.	As you know, on Monday an unmanned spacecraft went into orbit around a peanut- shaped asteroid called Eros which is not very far from earth.	sent1
original_en_batch_15_item_19	What is the reason	Contingency.Cause	REASON	What is the reason _ The Maltese in particular have been very good at surviving in hostile geographical and geopolitical environments	Their success has relied in great part on their enterprise, their dynamism and their flexibility.	sent1
original_en_batch_15_item_19	What is the reason	Contingency.Cause	REASON	What is the reason _ The Maltese in particular have been very good at surviving in hostile geographical and geopolitical environments.	Their success has relied in great part on their enterprise, their dynamism and their flexibility.	sent1
original_en_batch_15_item_19	What is the reason	Contingency.Cause	REASON	What is the reason _ the Maltese in particular have been very good at surviving	Their success has relied in great part on their enterprise, their dynamism and their flexibility.	sent1
original_en_batch_15_item_19	What is the reason	Contingency.Cause	RESULT	What is the reason _ Their success has relied in great part on their enterprise, their dynamism and their flexibility.	The Maltese in particular have been very good at surviving in hostile geographical and geopolitical environments.	sent2
original_en_batch_15_item_19	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the Maltese surviving in hostile geographical and geopolitical environments	Their success has relied in great part on their enterprise, their dynamism and their flexibility.	sent1
original_en_batch_15_item_19	What is the reason	Contingency.Cause	REASON	What is the reason _ The Maltese in particular have been very good at surviving in hostile geographical and geopolitical environments.	Their success has relied in great part on their enterprise, their dynamism and their flexibility.	sent1
original_en_batch_15_item_19	What is the reason	Contingency.Cause	REASON	What is the reason _ The Maltese in particular have been very good at surviving in hostile geographical and geopolitical environments.	Their success has relied in great part on their enterprise, their dynamism and their flexibility.	sent1
original_en_batch_15_item_19	What is the reason	Contingency.Cause	REASON	What is the reason has The Maltese in particular have been very good at surviving in hostile geographical and geopolitical environments	Their success has relied in great part on their enterprise, their dynamism and their flexibility.	sent1
original_en_batch_15_item_19	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that The Maltese in particular have been very good at surviving in hostile geographical and geopolitical environments.	Their success has relied in great part on their enterprise, their dynamism and their flexibility.	sent1
original_en_batch_15_item_19	What is the result of	Contingency.Cause	RESULT	What is the result of _ how the Maltese in particular have been very good at surviving in hostile geographical and geopolitical environments.	Their success has relied in great part on their enterprise, their dynamism and their flexibility.	sent1
﻿original_en_batch_16_item_01	What is the reason	Contingency.Cause	RESULT	What is the reason _ It should not be defended	If civilian targets were targeted and destroyed, killing civilians is illegal by anyone's standards.	sent2
﻿original_en_batch_16_item_01	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what _ If civilian targets were targeted and destroyed, killing civilians is illegal by anyone's standards.	It should not be defended even by those of us who deeply deplore the Milosevic regime.	sent1
﻿original_en_batch_16_item_01	In what case	Contingency.Condition	ARG2-AS-COND	In what case should civilian targets be targeted and destroyed	It should not be defended even by those of us who deeply deplore the Milosevic regime.	sent1
﻿original_en_batch_16_item_01	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what the fact that If civilian targets were targeted and destroyed, killing civilians is illegal by anyone's standards.	It should not be defended even by those of us who deeply deplore the Milosevic regime.	sent1
﻿original_en_batch_16_item_01	What is the reason	Contingency.Cause	RESULT	What is the reason _ it should not be defended	If civilian targets were targeted and destroyed, killing civilians is illegal by anyone's standards.	sent2
﻿original_en_batch_16_item_01	For what purpose	Contingency.Purpose	ARG1-AS-GOAL	For what purpose should It should not be defended even by those of us who deeply deplore the Milosevic regime.	If civilian targets were targeted and destroyed, killing civilians is illegal by anyone's standards.	sent2
﻿original_en_batch_16_item_01	In what case	Contingency.Condition	ARG2-AS-COND	In what case _ civilian targets were targeted and destroyed, killing civilians is illegal by anyone's standards.	It should not be defended even by those of us who deeply deplore the Milosevic regime.	sent1
﻿original_en_batch_16_item_01	What is similar to	Comparison.Similarity	Comparison.Similarity	What is similar to _ If civilian targets were targeted and destroyed, killing civilians is illegal by anyone's standards	It should not be defended even by those of us who deeply deplore the Milosevic regime.	sent1
﻿original_en_batch_16_item_01	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ If civilian targets were targeted and destroyed, killing civilians is illegal by anyone's standards.	It should not be defended even by those of us who deeply deplore the Milosevic regime.	sent1
﻿original_en_batch_16_item_01	In what case	Contingency.Condition	ARG1-AS-COND	In what case should it not be defended even by those of us who deeply deplore the Milosevic regime.	If civilian targets were targeted and destroyed, killing civilians is illegal by anyone's standards.	sent2
original_en_batch_16_item_04	What is the reason	Contingency.Cause	RESULT	What is the reason _ I would ask you will you push forward with this extremely important proposal	For years the Council has been blocking the strategic development impact assessment of plans and programmes.	sent2
original_en_batch_16_item_04	What is the result of	Contingency.Cause	RESULT	What is the result of _ For years the Council has been blocking the strategic development impact assessment of plans and programmes.	I would ask you, now that you are President of the Council, will you push forward with this extremely important proposal.	sent1
original_en_batch_16_item_04	Since when	Temporal.Asynchronous	PRECEDENCE	Since when has the Council been blocking this extremely important proposal	For years the Council has been blocking the strategic development impact assessment of plans and programmes.	sent2
original_en_batch_16_item_04	What is the result of	Contingency.Cause	RESULT	What is the result of the fact that For years the Council has been blocking the strategic development impact assessment of plans and programmes.	I would ask you, now that you are President of the Council, will you push forward with this extremely important proposal.	sent1
original_en_batch_16_item_04	What is the reason	Contingency.Cause	RESULT	What is the reason _ I would ask you , will you push forward with this extremely important proposal	For years the Council has been blocking the strategic development impact assessment of plans and programmes.	sent2
original_en_batch_16_item_04	For what purpose	Contingency.Purpose	ARG1-AS-GOAL	For what purpose would I ask you, now that you are President of the Council, will you push forward with this extremely important proposal.	For years the Council has been blocking the strategic development impact assessment of plans and programmes.	sent2
original_en_batch_16_item_04	While what	Temporal.Synchronous	Temporal.Synchronous	While what is For years the Council has been blocking the strategic development impact assessment of plans and programmes.	I would ask you, now that you are President of the Council, will you push forward with this extremely important proposal.	sent1
original_en_batch_16_item_04	What is the reason	Contingency.Cause	RESULT	What is the reason _ I would ask you, now that you are President of the Council, will you push forward with this extremely important proposal	For years the Council has been blocking the strategic development impact assessment of plans and programmes.	sent2
original_en_batch_16_item_04	Despite what	Comparison.Concession	ARG1-AS-DENIER	Despite what _ the Council has been blocking the strategic development impact assessment of plans and programmes.	I would ask you, now that you are President of the Council, will you push forward with this extremely important proposal.	sent1
original_en_batch_16_item_04	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ For years the Council has been blocking the strategic development impact assessment of plans and programmes.	I would ask you, now that you are President of the Council, will you push forward with this extremely important proposal.	sent1
original_en_batch_16_item_08	What is the reason	Contingency.Cause	REASON	What is the reason _ I congratulate Mr Corrie on his report	The Lomé Convention has been an expression of a real partnership between the EU and the ACP countries for over 25 years.	sent1
original_en_batch_16_item_08	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Mr President, I congratulate Mr Corrie on his report.	The Lomé Convention has been an expression of a real partnership between the EU and the ACP countries for over 25 years.	sent1
original_en_batch_16_item_08	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ on Mr Corrie's report	The Lomé Convention has been an expression of a real partnership between the EU and the ACP countries for over 25 years.	sent1
original_en_batch_16_item_08	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ congratulating Mr Corrie on his report.	The Lomé Convention has been an expression of a real partnership between the EU and the ACP countries for over 25 years.	sent1
original_en_batch_16_item_08	What is the reason	Contingency.Cause	REASON	What is the reason _ I congratulate Mr Corrie on his report	The Lomé Convention has been an expression of a real partnership between the EU and the ACP countries for over 25 years.	sent1
original_en_batch_16_item_08	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that I congratulate Mr Corrie on his report.	The Lomé Convention has been an expression of a real partnership between the EU and the ACP countries for over 25 years.	sent1
original_en_batch_16_item_08	What is the reason	Contingency.Cause	REASON	What is the reason should Mr President, I congratulate Mr Corrie on his report.	The Lomé Convention has been an expression of a real partnership between the EU and the ACP countries for over 25 years.	sent1
original_en_batch_16_item_08	What is the reason	Contingency.Cause	REASON	What is the reason _ I congratulate Mr Corrie on his report	The Lomé Convention has been an expression of a real partnership between the EU and the ACP countries for over 25 years.	sent1
original_en_batch_16_item_08	What is the reason	Contingency.Cause	REASON	What is the reason might I congratulate Mr Corrie on his report.	The Lomé Convention has been an expression of a real partnership between the EU and the ACP countries for over 25 years.	sent1
original_en_batch_16_item_08	What is the reason	Contingency.Cause	REASON	What is the reason _ I congratulate Mr Corrie on his report.	The Lomé Convention has been an expression of a real partnership between the EU and the ACP countries for over 25 years.	sent1
original_en_batch_16_item_10	What is the reason	Contingency.Cause	REASON	What is the reason _ the new Convention must be measured not by the fact that it exists but by the extent to which it can contribute to the EU commitment to poverty eradication	Measured by this yardstick there are a number of serious shortcomings in the new arrangements.	sent1
original_en_batch_16_item_10	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what _ the new Convention must be measured not by the fact that it exists but by the extent to which it can contribute to the EU commitment to poverty eradication and the achievement of the international development targets.	Measured by this yardstick there are a number of serious shortcomings in the new arrangements.	sent1
original_en_batch_16_item_10	What is the result of	Contingency.Cause	RESULT	What is the result of _ the extent to which the new Convention can contribute to the EU commitment	Measured by this yardstick there are a number of serious shortcomings in the new arrangements.	sent1
original_en_batch_16_item_10	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what the fact that the new Convention must be measured not by the fact that it exists but by the extent to which it can contribute to the EU commitment to poverty eradication and the achievement of the international development targets.	Measured by this yardstick there are a number of serious shortcomings in the new arrangements.	sent1
original_en_batch_16_item_10	What is the reason	Contingency.Cause	RESULT	What is the reason _ there are a number of serious shortcomings in the new arrangements	But of course the new Convention must be measured not by the fact that it exists but by the extent to which it can contribute to the EU commitment to poverty eradication and the achievement of the international development targets.	sent2
original_en_batch_16_item_10	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that Measured by this yardstick there are a number of serious shortcomings in the new arrangements.	But of course the new Convention must be measured not by the fact that it exists but by the extent to which it can contribute to the EU commitment to poverty eradication and the achievement of the international development targets.	sent2
original_en_batch_16_item_10	What is the result of	Contingency.Cause	RESULT	What is the result of _ the new Convention must be measured not by the fact that it exists but by the extent to which it can contribute to the EU commitment to poverty eradication and the achievement of the international development targets.	Measured by this yardstick there are a number of serious shortcomings in the new arrangements.	sent1
original_en_batch_16_item_10	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the new Convention must be measured not by the fact that it exists but by the extent to which it can contribute to the EU commitment to poverty eradication and the achievement of the international development targets	Measured by this yardstick there are a number of serious shortcomings in the new arrangements.	sent1
original_en_batch_16_item_10	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the new Convention must be measured not by the fact that it exists but by the extent to which it can contribute to the EU commitment to poverty eradication and the achievement of the international development targets.	Measured by this yardstick there are a number of serious shortcomings in the new arrangements.	sent1
original_en_batch_16_item_10	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ Measured by this yardstick there are a number of serious shortcomings in the new arrangements.	But of course the new Convention must be measured not by the fact that it exists but by the extent to which it can contribute to the EU commitment to poverty eradication and the achievement of the international development targets.	sent2
original_en_batch_16_item_11	What is the reason	Contingency.Cause	REASON	What is the reason _ I congratulate the rapporteur on her report.	I must add that it is a welcome change to see Mrs Frassoni in such a conciliatory mood and willing to reach compromises with the other institutions.	sent1
original_en_batch_16_item_11	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what _ I congratulate the rapporteur on her report.	I must add that it is a welcome change to see Mrs Frassoni in such a conciliatory mood and willing to reach compromises with the other institutions.	sent1
original_en_batch_16_item_11	What is the result of	Contingency.Cause	REASON	What is the result of _ Mrs Frassoni being in such a conciliatory mood and willing to reach compromises	Mr President, I congratulate the rapporteur on her report.	sent2
original_en_batch_16_item_11	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what the fact that I congratulate the rapporteur on her report.	I must add that it is a welcome change to see Mrs Frassoni in such a conciliatory mood and willing to reach compromises with the other institutions.	sent1
original_en_batch_16_item_11	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the rapporteur	I must add that it is a welcome change to see Mrs Frassoni in such a conciliatory mood and willing to reach compromises with the other institutions.	sent1
original_en_batch_16_item_11	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that I congratulate the rapporteur on her report	I must add that it is a welcome change to see Mrs Frassoni in such a conciliatory mood and willing to reach compromises with the other institutions.	sent1
original_en_batch_16_item_11	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what should I congratulate the rapporteur on her report.	I must add that it is a welcome change to see Mrs Frassoni in such a conciliatory mood and willing to reach compromises with the other institutions.	sent1
original_en_batch_16_item_11	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ I congratulate the rapporteur on her report	I must add that it is a welcome change to see Mrs Frassoni in such a conciliatory mood and willing to reach compromises with the other institutions.	sent1
original_en_batch_16_item_11	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what will I congratulate the rapporteur on her report.	I must add that it is a welcome change to see Mrs Frassoni in such a conciliatory mood and willing to reach compromises with the other institutions.	sent1
original_en_batch_16_item_11	For what purpose	Contingency.Purpose	ARG2-AS-GOAL	For what purpose do I congratulate the rapporteur on her report.	I must add that it is a welcome change to see Mrs Frassoni in such a conciliatory mood and willing to reach compromises with the other institutions.	sent1
original_en_batch_16_item_12	What is the reason	Contingency.Cause	REASON	What is the reason _ t is a welcome change to see Mrs Frassoni in such a conciliatory mood and willing to reach compromises with the other institutions.	When it comes to the IGC, she is one of what the French call  les pures et dures: no compromise, no deals with the other institutions; we would rather see the whole thing blocked than compromise our positions.	sent1
original_en_batch_16_item_12	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of _ I must add that it is a welcome change to see Mrs Frassoni in such a conciliatory mood and willing to reach compromises with the other institutions.	When it comes to the IGC, she is one of what the French call  les pures et dures: no compromise, no deals with the other institutions; we would rather see the whole thing blocked than compromise our positions.	sent1
original_en_batch_16_item_12	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with _ Mrs Frassoni being in such a conciliatory mood	When it comes to the IGC, she is one of what the French call  les pures et dures: no compromise, no deals with the other institutions; we would rather see the whole thing blocked than compromise our positions.	sent1
original_en_batch_16_item_12	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that it is a welcome change to see Mrs Frassoni in such a conciliatory mood and willing to reach compromises with the other institutions.	When it comes to the IGC, she is one of what the French call  les pures et dures: no compromise, no deals with the other institutions; we would rather see the whole thing blocked than compromise our positions.	sent1
original_en_batch_16_item_12	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Mrs Frassoni	When it comes to the IGC, she is one of what the French call  les pures et dures: no compromise, no deals with the other institutions; we would rather see the whole thing blocked than compromise our positions.	sent1
original_en_batch_16_item_12	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with the fact that Mrs Frassoni is in such a conciliatory mood and willing to reach compromises with the other institutions	When it comes to the IGC, she is one of what the French call  les pures et dures: no compromise, no deals with the other institutions; we would rather see the whole thing blocked than compromise our positions.	sent1
original_en_batch_16_item_12	What is the reason	Contingency.Cause	REASON	What is the reason _ I must add that it is a welcome change to see Mrs Frassoni in such a conciliatory mood and willing to reach compromises with the other institutions.	When it comes to the IGC, she is one of what the French call  les pures et dures: no compromise, no deals with the other institutions; we would rather see the whole thing blocked than compromise our positions.	sent1
original_en_batch_16_item_12	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ it is a welcome change to see Mrs Frassoni in such a conciliatory mood and willing to reach compromises with the other institutions	When it comes to the IGC, she is one of what the French call  les pures et dures: no compromise, no deals with the other institutions; we would rather see the whole thing blocked than compromise our positions.	sent1
original_en_batch_16_item_12	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what _ must I add that it is a welcome change to see Mrs Frassoni in such a conciliatory mood and willing to reach compromises with the other institutions.	When it comes to the IGC, she is one of what the French call  les pures et dures: no compromise, no deals with the other institutions; we would rather see the whole thing blocked than compromise our positions.	sent1
original_en_batch_16_item_12	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ I must add that it is a welcome change to see Mrs Frassoni in such a conciliatory mood and willing to reach compromises with the other institutions.	When it comes to the IGC, she is one of what the French call  les pures et dures: no compromise, no deals with the other institutions; we would rather see the whole thing blocked than compromise our positions.	sent1
original_en_batch_16_item_14	In what manner	Expansion.Manner	ARG2-AS-MANNER	In what manner is this a vital issue for Europe	A Europe that faces an impending pensions time bomb must take every step to encourage saving and maximise the return that the people of Europe can obtain on their savings.	sent1
original_en_batch_16_item_14	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ this is a vital issue for Europe	A Europe that faces an impending pensions time bomb must take every step to encourage saving and maximise the return that the people of Europe can obtain on their savings.	sent1
original_en_batch_16_item_14	What is the reason	Contingency.Cause	REASON	What is the reason _ Mr President, this is a vital issue for Europe	A Europe that faces an impending pensions time bomb must take every step to encourage saving and maximise the return that the people of Europe can obtain on their savings.	sent1
original_en_batch_16_item_14	In what case	Contingency.Condition	ARG2-AS-COND	In what case _ Mr President, this is a vital issue for Europe.	A Europe that faces an impending pensions time bomb must take every step to encourage saving and maximise the return that the people of Europe can obtain on their savings.	sent1
original_en_batch_16_item_14	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Mr President, this is a vital issue for Europe	A Europe that faces an impending pensions time bomb must take every step to encourage saving and maximise the return that the people of Europe can obtain on their savings.	sent1
original_en_batch_16_item_14	What is the reason	Contingency.Cause	REASON	What is the reason _ this is a vital issue for Europe	A Europe that faces an impending pensions time bomb must take every step to encourage saving and maximise the return that the people of Europe can obtain on their savings.	sent1
original_en_batch_16_item_14	In what manner	Expansion.Manner	ARG2-AS-MANNER	In what manner is this is a vital issue for Europe	A Europe that faces an impending pensions time bomb must take every step to encourage saving and maximise the return that the people of Europe can obtain on their savings.	sent1
original_en_batch_16_item_14	In what case	Contingency.Condition	ARG2-AS-COND	In what case is this a vital issue for Europe.	A Europe that faces an impending pensions time bomb must take every step to encourage saving and maximise the return that the people of Europe can obtain on their savings.	sent1
original_en_batch_16_item_14	For what purpose	Contingency.Purpose	ARG2-AS-GOAL	For what purpose is this is a vital issue for Europe	A Europe that faces an impending pensions time bomb must take every step to encourage saving and maximise the return that the people of Europe can obtain on their savings.	sent1
original_en_batch_16_item_14	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ this is a vital issue for Europe	A Europe that faces an impending pensions time bomb must take every step to encourage saving and maximise the return that the people of Europe can obtain on their savings.	sent1
original_en_batch_16_item_15	What is the reason	Contingency.Cause	RESULT	What is the reason _ I welcome many of the developments which Mr Schmidt's report brings us	A Europe that faces an impending pensions time bomb must take every step to encourage saving and maximise the return that the people of Europe can obtain on their savings.	sent2
original_en_batch_16_item_15	What is a specific circumstance in which	Expansion.Instantiation	ARG1-AS-INSTANCE	What is a specific circumstance in which _ I welcome many of the developments which Mr Schmidt's report brings us	A Europe that faces an impending pensions time bomb must take every step to encourage saving and maximise the return that the people of Europe can obtain on their savings.	sent2
original_en_batch_16_item_15	What is the reason	Contingency.Cause	RESULT	What is the reason _ I welcome many of the developments which Mr Schmidt's report brings us	A Europe that faces an impending pensions time bomb must take every step to encourage saving and maximise the return that the people of Europe can obtain on their savings.	sent2
original_en_batch_16_item_15	What provides more detail on	Expansion.Level-of-detail	ARG1-AS-DETAIL	What provides more detail on _ many of the developments which Mr Schmidt's report brings us.	A Europe that faces an impending pensions time bomb must take every step to encourage saving and maximise the return that the people of Europe can obtain on their savings.	sent2
original_en_batch_16_item_15	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that Europe faces an impending pensions time bomb must take every step to encourage saving and maximise the return that the people of Europe can obtain on their savings.	I welcome many of the developments which Mr Schmidt's report brings us.	sent1
original_en_batch_16_item_15	What is the reason	Contingency.Cause	RESULT	What is the reason _ I welcome many of the developments which Mr Schmidt's report brings us	A Europe that faces an impending pensions time bomb must take every step to encourage saving and maximise the return that the people of Europe can obtain on their savings.	sent2
original_en_batch_16_item_15	What is the reason	Contingency.Cause	RESULT	What is the reason should I welcome many of the developments which Mr Schmidt's report brings us	A Europe that faces an impending pensions time bomb must take every step to encourage saving and maximise the return that the people of Europe can obtain on their savings.	sent2
