instance_id	prolific_id	question_start	level-2	level-3	question	answer	sent_q
wiki_295	615047c51e51d08b59307b8f	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the special theory of relativity , a scientific theory regarding the relationship between space and time	In Albert Einstein's original treatment, the theory is based on two postulates : The laws of physics are invariant (that is, identical) in all inertial frames of reference (that is, frames of reference with no acceleration).	sent1
wiki_296	5c33668916da980001530dab	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of _ the theory Albert Einstein's original treatment is based on	1. The laws of physics are invariant (that is, identical) in all inertial frames of reference (that is, frames of reference with no acceleration).	sent1
wiki_296	5e31a1526ef37a1879a94441	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Einstein's original theory	1. The laws of physics are invariant (that is, identical) in all inertial frames of reference (that is, frames of reference with no acceleration).	sent1
wiki_296	5e4ead217dd6be000d5a6140	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that In Albert Einstein's original treatment, the theory is based on two postulates	1. The laws of physics are invariant (that is, identical) in all inertial frames of reference (that is, frames of reference with no acceleration).	sent1
wiki_296	5e56e15339d6c9000d05b14d	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ the two postulates Albert Einstein's original treatment is based on	1. The laws of physics are invariant (that is, identical) in all inertial frames of reference (that is, frames of reference with no acceleration).	sent1
wiki_296	5f58c51ec2465204eab77036	What is the reason	Contingency.Cause	REASON	What is the reason _ Albert Einstein's theory is based on two postulates	1. The laws of physics are invariant (that is, identical) in all inertial frames of reference (that is, frames of reference with no acceleration).	sent1
wiki_296	603c124974df2e8f9f375fa8	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Albert Einstein's theory	1. The laws of physics are invariant (that is, identical) in all inertial frames of reference (that is, frames of reference with no acceleration).	sent1
wiki_296	60a00380a43a4ac3e0a1c66a	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of _ Albert Einstein's original treatment is based on two postulates	1. The laws of physics are invariant (that is, identical) in all inertial frames of reference (that is, frames of reference with no acceleration).	sent1
wiki_296	60c114f1542c86cb1e3e7c86	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of the fact that the theory is based on two postulates	1. The laws of physics are invariant (that is, identical) in all inertial frames of reference (that is, frames of reference with no acceleration).	sent1
wiki_296	60f4f8f92ff9a3f7189ce677	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Albert Einstein's original treatment, the theory based on two postulates.	1. The laws of physics are invariant (that is, identical) in all inertial frames of reference (that is, frames of reference with no acceleration).	sent1
wiki_296	614f697a16e2e5759e1f4b3e	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ the theory is based on two postulates : 1	1. The laws of physics are invariant (that is, identical) in all inertial frames of reference (that is, frames of reference with no acceleration).	sent1
wiki_297	5c33668916da980001530dab	What is similar to	Comparison.Similarity	Comparison.Similarity	What is similar to the fact that the laws of physics are invariant in all inertial frames of reference	2. The speed of light in vacuum is the same for all observers, regardless of the motion of the light source or observer.	sent1
wiki_297	5e31a1526ef37a1879a94441	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what are the laws of physics invariant	2. The speed of light in vacuum is the same for all observers, regardless of the motion of the light source or observer.	sent1
wiki_297	5e4ead217dd6be000d5a6140	What is similar to	Comparison.Similarity	Comparison.Similarity	What is similar to the fact that the laws of physics are invariant (that is, identical) in all inertial frames of reference (that is, frames of reference with no acceleration	2. The speed of light in vacuum is the same for all observers, regardless of the motion of the light source or observer.	sent1
wiki_297	5e56e15339d6c9000d05b14d	What is an alternative to	Expansion.Disjunction	Expansion.Disjunction	What is an alternative to _ The laws of physics are invariant (that is, identical) in all inertial frames of reference (that is, frames of reference with no acceleration)	2. The speed of light in vacuum is the same for all observers, regardless of the motion of the light source or observer.	sent1
wiki_297	5f58c51ec2465204eab77036	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with _ The laws of physics are invariant (that is, identical) in all inertial frames of reference (that is, frames of reference with no acceleration)	2. The speed of light in vacuum is the same for all observers, regardless of the motion of the light source or observer.	sent1
wiki_297	603c124974df2e8f9f375fa8	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what are the laws of physics invariant in all inertial frames of reference	2. The speed of light in vacuum is the same for all observers, regardless of the motion of the light source or observer.	sent1
wiki_297	60a00380a43a4ac3e0a1c66a	While what	Temporal.Synchronous	Temporal.Synchronous	While what are the laws of physics invariant (that is, identical) in all inertial frames of reference (that is, frames of reference with no acceleration	2. The speed of light in vacuum is the same for all observers, regardless of the motion of the light source or observer.	sent1
wiki_297	60c114f1542c86cb1e3e7c86	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what are the laws of physics invariant (that is, identical) in all inertial frames of reference	2. The speed of light in vacuum is the same for all observers, regardless of the motion of the light source or observer.	sent1
wiki_297	60f4f8f92ff9a3f7189ce677	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what are the laws of physics invariant (that is, identical) in all inertial frames of reference (that is, frames of reference with no acceleration)	2. The speed of light in vacuum is the same for all observers, regardless of the motion of the light source or observer.	sent1
wiki_297	614f697a16e2e5759e1f4b3e	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ The laws of physics are invariant (that is, identical) in all inertial frames of reference (that is, frames of reference with no acceleration)	2. The speed of light in vacuum is the same for all observers, regardless of the motion of the light source or observer.	sent1
﻿wiki_332	5a0c4184fe645f0001e9f5dd	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ officially the Republic of Austria (German : _ Republik Österreich _, listen), is a landlocked East Alpine country in the southern part of Central Europe.	It is composed of nine federated states (_ Bundesländer _), one of which is Vienna, Austria's capital and its largest city.	sent1
﻿wiki_332	5d45f6d7da637a00014b9e30	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that Republic of Austria (German : _ Republik Österreich _, listen), is a landlocked East Alpine country in the southern part of Central Europe.	It is composed of nine federated states (_ Bundesländer _), one of which is Vienna, Austria's capital and its largest city.	sent1
﻿wiki_332	5e110747dc265f7d25341439	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what is the Republic of Austria (German : _ Republik Österreich _, listen), a landlocked East Alpine country in the southern part of Central Europe.	It is composed of nine federated states (_ Bundesländer _), one of which is Vienna, Austria's capital and its largest city.	sent1
﻿wiki_332	5e31a1526ef37a1879a94441	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that the Republic of Austria is a landlocked East Alpine country in the southern part of Central Europe	It is composed of nine federated states (_ Bundesländer _), one of which is Vienna, Austria's capital and its largest city.	sent1
﻿wiki_332	5eeb621a7c83c62d2473afb1	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that the Republic of Austria is a landlocked East Alpine country in the southern part of Central Europe.	It is composed of nine federated states (_ Bundesländer _), one of which is Vienna, Austria's capital and its largest city.	sent1
﻿wiki_332	603c124974df2e8f9f375fa8	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what is the Republic of Austria a landlocked East Alpine country in the southern part of Central Europe	It is composed of nine federated states (_ Bundesländer _), one of which is Vienna, Austria's capital and its largest city.	sent1
﻿wiki_332	606aad87b9f57a82dd447d6a	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ officially the Republic of Austria (German : _ Republik Österreich _, listen), is a landlocked East Alpine country in the southern part of Central Europe	It is composed of nine federated states (_ Bundesländer _), one of which is Vienna, Austria's capital and its largest city.	sent1
﻿wiki_332	60a00380a43a4ac3e0a1c66a	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ the Republic of Austria is a landlocked East Alpine country in the southern part of Central Europe	It is composed of nine federated states (_ Bundesländer _), one of which is Vienna, Austria's capital and its largest city.	sent1
﻿wiki_332	60e87f56849a0832f5df0ce9	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the Republic of Austria	It is composed of nine federated states (_ Bundesländer _), one of which is Vienna, Austria's capital and its largest city.	sent1
﻿wiki_332	60e87f56849a0832f5df0ce9	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Austria	It is composed of nine federated states (_ Bundesländer _), one of which is Vienna, Austria's capital and its largest city.	sent1
﻿wiki_332	615047c51e51d08b59307b8f	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that the Republic of Austria is a landlocked East Alpine country in the southern part of Central Europe	It is composed of nine federated states (_ Bundesländer _), one of which is Vienna, Austria's capital and its largest city.	sent1
wiki_333	5a0c4184fe645f0001e9f5dd	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what _ It is composed of nine federated states (_ Bundesländer _), one of which is Vienna, Austria's capital and its largest city.	It is bordered by Germany to the northwest, the Czech Republic to the north, Slovakia to the northeast, Hungary to the east, Slovenia and Italy to the south, and Switzerland and Liechtenstein to the west.	sent1
wiki_333	5d45f6d7da637a00014b9e30	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what is It composed of nine federated states (_ Bundesländer _), one of which is Vienna, Austria's capital and its largest city.	It is bordered by Germany to the northwest, the Czech Republic to the north, Slovakia to the northeast, Hungary to the east, Slovenia and Italy to the south, and Switzerland and Liechtenstein to the west.	sent1
wiki_333	5e110747dc265f7d25341439	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that It is composed of nine federated states (_ Bundesländer _), one of which is Vienna, Austria's capital and its largest city.	It is bordered by Germany to the northwest, the Czech Republic to the north, Slovakia to the northeast, Hungary to the east, Slovenia and Italy to the south, and Switzerland and Liechtenstein to the west.	sent1
wiki_333	5e31a1526ef37a1879a94441	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what is Austria composed of nine federated states (_ Bundesländer _), one of which is Vienna, Austria's capital and its largest city	It is bordered by Germany to the northwest, the Czech Republic to the north, Slovakia to the northeast, Hungary to the east, Slovenia and Italy to the south, and Switzerland and Liechtenstein to the west.	sent1
wiki_333	5eeb621a7c83c62d2473afb1	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ It is composed of nine federated states one of which is Vienna, Austria's capital and its largest city.	It is bordered by Germany to the northwest, the Czech Republic to the north, Slovakia to the northeast, Hungary to the east, Slovenia and Italy to the south, and Switzerland and Liechtenstein to the west.	sent1
wiki_333	603c124974df2e8f9f375fa8	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what is it bordered by Germany to the northwest, the Czech Republic to the north, Slovakia to the northeast, Hungary to the east, Slovenia and Italy to the south, and Switzerland and Liechtenstein to the west	It is composed of nine federated states (_ Bundesländer _), one of which is Vienna, Austria's capital and its largest city.	sent2
wiki_333	606aad87b9f57a82dd447d6a	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that it is composed of nine federated states (_ Bundesländer _), one of which is Vienna, Austria's capital and its largest city.	It is bordered by Germany to the northwest, the Czech Republic to the north, Slovakia to the northeast, Hungary to the east, Slovenia and Italy to the south, and Switzerland and Liechtenstein to the west.	sent1
wiki_333	60a00380a43a4ac3e0a1c66a	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ [Austria] is composed of nine federated states, one of which is Vienna, Austria's capital and its largest city	It is bordered by Germany to the northwest, the Czech Republic to the north, Slovakia to the northeast, Hungary to the east, Slovenia and Italy to the south, and Switzerland and Liechtenstein to the west.	sent1
wiki_333	60e87f56849a0832f5df0ce9	What is a specific circumstance in which	Expansion.Instantiation	ARG2-AS-INSTANCE	What is a specific circumstance in which _ Austria exists	It is bordered by Germany to the northwest, the Czech Republic to the north, Slovakia to the northeast, Hungary to the east, Slovenia and Italy to the south, and Switzerland and Liechtenstein to the west.	sent1
wiki_333	615047c51e51d08b59307b8f	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what _ is it composed of nine federated states	It is bordered by Germany to the northwest, the Czech Republic to the north, Slovakia to the northeast, Hungary to the east, Slovenia and Italy to the south, and Switzerland and Liechtenstein to the west.	sent1
wiki_334	5a0c4184fe645f0001e9f5dd	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what _ It is bordered by Germany to the northwest, the Czech Republic to the north, Slovakia to the northeast, Hungary to the east, Slovenia and Italy to the south, and Switzerland and Liechtenstein to the west.	Austria occupies an area of 83,879 km2 (32,386 sq mi) and has a population of nearly 9 million people.	sent1
wiki_334	5d45f6d7da637a00014b9e30	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what _ ustria occupies an area of 83,879 km2 (32,386 sq mi) and has a population of nearly 9 million people.	It is bordered by Germany to the northwest, the Czech Republic to the north, Slovakia to the northeast, Hungary to the east, Slovenia and Italy to the south, and Switzerland and Liechtenstein to the west.	sent2
wiki_334	5e110747dc265f7d25341439	What provides more detail on	Expansion.Level-of-detail	ARG1-AS-DETAIL	What provides more detail on the fact that Austria occupies an area of 83,879 km2 (32,386 sq mi) and has a population of nearly 9 million people.	It is bordered by Germany to the northwest, the Czech Republic to the north, Slovakia to the northeast, Hungary to the east, Slovenia and Italy to the south, and Switzerland and Liechtenstein to the west.	sent2
wiki_334	5e31a1526ef37a1879a94441	What provides more detail on	Expansion.Level-of-detail	ARG1-AS-DETAIL	What provides more detail on the fact that Austria occupies an area of 83,879 km2 (32,386 sq mi)	It is bordered by Germany to the northwest, the Czech Republic to the north, Slovakia to the northeast, Hungary to the east, Slovenia and Italy to the south, and Switzerland and Liechtenstein to the west.	sent2
wiki_334	5eeb621a7c83c62d2473afb1	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ Austria occupies an area of 83,879 km2	It is bordered by Germany to the northwest, the Czech Republic to the north, Slovakia to the northeast, Hungary to the east, Slovenia and Italy to the south, and Switzerland and Liechtenstein to the west.	sent2
wiki_334	603c124974df2e8f9f375fa8	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what does Austria occupy an area of 83,879 km2 (32,386 sq mi) and have a population of nearly 9 million people	It is bordered by Germany to the northwest, the Czech Republic to the north, Slovakia to the northeast, Hungary to the east, Slovenia and Italy to the south, and Switzerland and Liechtenstein to the west.	sent2
wiki_334	606aad87b9f57a82dd447d6a	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that it is bordered by Germany to the northwest, the Czech Republic to the north, Slovakia to the northeast, Hungary to the east, Slovenia and Italy to the south, and Switzerland and Liechtenstein to the west	Austria occupies an area of 83,879 km2 (32,386 sq mi) and has a population of nearly 9 million people.	sent1
wiki_334	60a00380a43a4ac3e0a1c66a	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ Austria occupies an area of 83,879 km2 (32,386 sq mi) and has a population of nearly 9 million peopl	It is bordered by Germany to the northwest, the Czech Republic to the north, Slovakia to the northeast, Hungary to the east, Slovenia and Italy to the south, and Switzerland and Liechtenstein to the west.	sent2
wiki_334	615047c51e51d08b59307b8f	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that Austria occupies an area of 83,879 km2 and has a population of nearly 9 million people	It is bordered by Germany to the northwest, the Czech Republic to the north, Slovakia to the northeast, Hungary to the east, Slovenia and Italy to the south, and Switzerland and Liechtenstein to the west.	sent2
wiki_335	5a0c4184fe645f0001e9f5dd	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what _ Austria occupies an area of 83,879 km2 (32,386 sq mi) and has a population of nearly 9 million people.	While German is the country's official language, many Austrians communicate informally in a variety of Bavarian dialects.	sent1
wiki_335	5d45f6d7da637a00014b9e30	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what does Austria occupy an area of 83,879 km2 (32,386 sq mi) and has a population of nearly 9 million people.	While German is the country's official language, many Austrians communicate informally in a variety of Bavarian dialects.	sent1
wiki_335	5e110747dc265f7d25341439	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that Austria occupies an area of 83,879 km2 (32,386 sq mi) and has a population of nearly 9 million people	While German is the country's official language, many Austrians communicate informally in a variety of Bavarian dialects.	sent1
wiki_335	5e31a1526ef37a1879a94441	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that Austria occupies an area of 83,879 km2 (32,386 sq mi) and has a population of nearly 9 million people	While German is the country's official language, many Austrians communicate informally in a variety of Bavarian dialects.	sent1
wiki_335	5eeb621a7c83c62d2473afb1	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Austria occupies an area of 83,879 km2	While German is the country's official language, many Austrians communicate informally in a variety of Bavarian dialects.	sent1
wiki_335	603c124974df2e8f9f375fa8	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what does Austria occupy an area of 83,879 km2 (32,386 sq mi) and have a population of nearly 9 million people	While German is the country's official language, many Austrians communicate informally in a variety of Bavarian dialects.	sent1
wiki_335	606aad87b9f57a82dd447d6a	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that Austria occupies an area of 83,879 km2 (32,386 sq mi) and has a population of nearly 9 million people	While German is the country's official language, many Austrians communicate informally in a variety of Bavarian dialects.	sent1
wiki_335	60a00380a43a4ac3e0a1c66a	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Austria occupies an area of 83,879 km2 (32,386 sq mi) and has a population of nearly 9 million people	While German is the country's official language, many Austrians communicate informally in a variety of Bavarian dialects.	sent1
wiki_335	60e87f56849a0832f5df0ce9	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ its population	While German is the country's official language, many Austrians communicate informally in a variety of Bavarian dialects.	sent1
wiki_335	615047c51e51d08b59307b8f	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that Austria has a population of nearly 9 million people	While German is the country's official language, many Austrians communicate informally in a variety of Bavarian dialects.	sent1
wiki_336	5a0c4184fe645f0001e9f5dd	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what _ Austria initially emerged as a margraviate around 976 and developed into a duchy and archduchy.	In the 16th century, Austria started serving as the heart of the Habsburg Monarchy and the junior branch of the House of Habsburg – one of the most influential royal dynasties in history.	sent1
wiki_336	5d45f6d7da637a00014b9e30	Until when	Temporal.Asynchronous	PRECEDENCE	Until when did Austria develop into a duchy and archduchy.	In the 16th century, Austria started serving as the heart of the Habsburg Monarchy and the junior branch of the House of Habsburg – one of the most influential royal dynasties in history.	sent1
wiki_336	5e110747dc265f7d25341439	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that Austria initially emerged as a margraviate around 976 and developed into a duchy and archduchy.	In the 16th century, Austria started serving as the heart of the Habsburg Monarchy and the junior branch of the House of Habsburg – one of the most influential royal dynasties in history.	sent1
wiki_336	5e31a1526ef37a1879a94441	What is the result of	Contingency.Cause	RESULT	What is the result of the fact that Austria developed into a duchy and archduchy	In the 16th century, Austria started serving as the heart of the Habsburg Monarchy and the junior branch of the House of Habsburg – one of the most influential royal dynasties in history.	sent1
wiki_336	5eeb621a7c83c62d2473afb1	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Austria initially emerged as a margraviate around 976 and developed into a duchy and archduchy.	In the 16th century, Austria started serving as the heart of the Habsburg Monarchy and the junior branch of the House of Habsburg – one of the most influential royal dynasties in history.	sent1
wiki_336	603c124974df2e8f9f375fa8	Before what	Temporal.Asynchronous	PRECEDENCE	Before what did Austria initially emerge as a margraviate around 976 and developed into a duchy and archduchy	In the 16th century, Austria started serving as the heart of the Habsburg Monarchy and the junior branch of the House of Habsburg – one of the most influential royal dynasties in history.	sent1
wiki_336	606aad87b9f57a82dd447d6a	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ Austria initially emerged as a margraviate around 976 and developed into a duchy and archduchy	In the 16th century, Austria started serving as the heart of the Habsburg Monarchy and the junior branch of the House of Habsburg – one of the most influential royal dynasties in history.	sent1
wiki_336	60a00380a43a4ac3e0a1c66a	Before what	Temporal.Asynchronous	PRECEDENCE	Before what did Austria initially emerge as a margraviate around 976 and developed into a duchy and archduchy	In the 16th century, Austria started serving as the heart of the Habsburg Monarchy and the junior branch of the House of Habsburg – one of the most influential royal dynasties in history.	sent1
wiki_336	60e87f56849a0832f5df0ce9	After what	Temporal.Asynchronous	PRECEDENCE	After what did Austria start serving as the heart of the Habsburg Monarchy	Austria initially emerged as a margraviate around 976 and developed into a duchy and archduchy.	sent2
wiki_336	615047c51e51d08b59307b8f	Before what	Temporal.Asynchronous	PRECEDENCE	Before what did Austria emerge as a margraviate around 976 and develop into a duchy and archduchy	In the 16th century, Austria started serving as the heart of the Habsburg Monarchy and the junior branch of the House of Habsburg – one of the most influential royal dynasties in history.	sent1
wiki_337	5a0c4184fe645f0001e9f5dd	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ In the 16th century, Austria started serving as the heart of the Habsburg Monarchy and the junior branch of the House of Habsburg – one of the most influential royal dynasties in history.	As an archduchy, it was a major component and administrative centre of the Holy Roman Empire.	sent1
wiki_337	5d45f6d7da637a00014b9e30	Until when	Temporal.Asynchronous	SUCCESSION	Until when was it a major component and administrative centre of the Holy Roman Empire.	In the 16th century, Austria started serving as the heart of the Habsburg Monarchy and the junior branch of the House of Habsburg – one of the most influential royal dynasties in history.	sent2
wiki_337	5e110747dc265f7d25341439	After what	Temporal.Asynchronous	PRECEDENCE	After what was Austria an archduchy and a major component and administrative centre of the Holy Roman Empire	In the 16th century, Austria started serving as the heart of the Habsburg Monarchy and the junior branch of the House of Habsburg – one of the most influential royal dynasties in history.	sent2
wiki_337	5e31a1526ef37a1879a94441	For what purpose	Contingency.Purpose	ARG2-AS-GOAL	For what purpose did Austria start serving as the heart of the Habsburg Monarchy	As an archduchy, it was a major component and administrative centre of the Holy Roman Empire.	sent1
wiki_337	5eeb621a7c83c62d2473afb1	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ in the 16th century, Austria started serving as the heart of the Habsburg Monarchy	As an archduchy, it was a major component and administrative centre of the Holy Roman Empire.	sent1
wiki_337	603c124974df2e8f9f375fa8	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what was it a major component and administrative centre of the Holy Roman Empire	In the 16th century, Austria started serving as the heart of the Habsburg Monarchy and the junior branch of the House of Habsburg – one of the most influential royal dynasties in history.	sent2
wiki_337	606aad87b9f57a82dd447d6a	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ in the 16th century, Austria started serving as the heart of the Habsburg Monarchy and the junior branch of the House of Habsburg – one of the most influential royal dynasties in history	As an archduchy, it was a major component and administrative centre of the Holy Roman Empire.	sent1
wiki_337	60a00380a43a4ac3e0a1c66a	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ In the 16th century, Austria started serving as the heart of the Habsburg Monarchy and the junior branch of the House of Habsburg – one of the most influential royal dynasties in history	As an archduchy, it was a major component and administrative centre of the Holy Roman Empire.	sent1
wiki_337	60e87f56849a0832f5df0ce9	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Austria as the heart of the Habsburg Monarchy	As an archduchy, it was a major component and administrative centre of the Holy Roman Empire.	sent1
wiki_337	615047c51e51d08b59307b8f	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that As an archduchy it was a major component and administrative centre of the Holy Roman Empire	In the 16th century, Austria started serving as the heart of the Habsburg Monarchy and the junior branch of the House of Habsburg – one of the most influential royal dynasties in history.	sent2
wiki_338	5a0c4184fe645f0001e9f5dd	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ As an archduchy, it was a major component and administrative centre of the Holy Roman Empire.	Early in the 19th century, Austria established its own empire, which became a great power and the leading force of the German Confederation, but pursued its own course independently of the other German states following its defeat in the Austro- Prussian War in 1866.	sent1
wiki_338	5d45f6d7da637a00014b9e30	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with the fact that As an archduchy, it was a major component and administrative centre of the Holy Roman Empire.	Early in the 19th century, Austria established its own empire, which became a great power and the leading force of the German Confederation, but pursued its own course independently of the other German states following its defeat in the Austro- Prussian War in 1866.	sent1
wiki_338	5e110747dc265f7d25341439	What is the result of	Contingency.Cause	RESULT	What is the result of the fact that Austria  was a major component and administrative centre of the Holy Roman Empire.	Early in the 19th century, Austria established its own empire, which became a great power and the leading force of the German Confederation, but pursued its own course independently of the other German states following its defeat in the Austro- Prussian War in 1866.	sent1
wiki_338	5e31a1526ef37a1879a94441	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with the fact that Austria became a major component and administrative centre of the Holy Roman Empire.	Early in the 19th century, Austria established its own empire, which became a great power and the leading force of the German Confederation, but pursued its own course independently of the other German states following its defeat in the Austro- Prussian War in 1866.	sent1
wiki_338	5eeb621a7c83c62d2473afb1	What provides more detail on	Expansion.Level-of-detail	ARG1-AS-DETAIL	What provides more detail on _ Austria established its own empire,	As an archduchy, it was a major component and administrative centre of the Holy Roman Empire.	sent2
wiki_338	603c124974df2e8f9f375fa8	Before what	Temporal.Asynchronous	PRECEDENCE	Before what was it was a major component and administrative centre of the Holy Roman Empire	Early in the 19th century, Austria established its own empire, which became a great power and the leading force of the German Confederation, but pursued its own course independently of the other German states following its defeat in the Austro- Prussian War in 1866.	sent1
wiki_338	606aad87b9f57a82dd447d6a	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of the fact that as an archduchy, it was a major component and administrative centre of the Holy Roman Empire	Early in the 19th century, Austria established its own empire, which became a great power and the leading force of the German Confederation, but pursued its own course independently of the other German states following its defeat in the Austro- Prussian War in 1866.	sent1
wiki_338	60a00380a43a4ac3e0a1c66a	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ As an archduchy, it was a major component and administrative centre of the Holy Roman Empire	Early in the 19th century, Austria established its own empire, which became a great power and the leading force of the German Confederation, but pursued its own course independently of the other German states following its defeat in the Austro- Prussian War in 1866.	sent1
wiki_338	60e87f56849a0832f5df0ce9	After what	Temporal.Asynchronous	PRECEDENCE	After what did Austria establish its own empire	As an archduchy, it was a major component and administrative centre of the Holy Roman Empire.	sent2
wiki_338	615047c51e51d08b59307b8f	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with the fact that it was a major component and administrative centre of the Holy Roman Empire	Early in the 19th century, Austria established its own empire, which became a great power and the leading force of the German Confederation, but pursued its own course independently of the other German states following its defeat in the Austro- Prussian War in 1866.	sent1
wiki_339	5a0c4184fe645f0001e9f5dd	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Early in the 19th century, Austria established its own empire, which became a great power and the leading force of the German Confederation, but pursued its own course independently of the other German states following its defeat in the Austro- Prussian War in 1866.	In 1867, in compromise with Hungary, the Austria- Hungary Dual Monarchy was established.	sent1
wiki_339	5d45f6d7da637a00014b9e30	Despite what	Comparison.Concession	ARG2-AS-DENIER	Despite what _ In 1867, in compromise with Hungary, the Austria- Hungary Dual Monarchy was established.	Early in the 19th century, Austria established its own empire, which became a great power and the leading force of the German Confederation, but pursued its own course independently of the other German states following its defeat in the Austro- Prussian War in 1866.	sent2
wiki_339	5e110747dc265f7d25341439	After what	Temporal.Asynchronous	SUCCESSION	After what did Austria established its own empire, which became a great power and the leading force of the German Confederation	In 1867, in compromise with Hungary, the Austria- Hungary Dual Monarchy was established.	sent1
